distancia_centro_km,densidad,tipo_crimen
6.88662302422992,0.09708247205370267,homicidio
6.967642118632625,0.1004620730197893,homicidio
7.04866121303533,0.10303860761295,homicidio
7.129680307438035,0.10456371710290326,homicidio
7.210699401840739,0.1055627603673308,homicidio
7.291718496243444,0.10556744639584045,homicidio
7.37273759064615,0.10527819075877573,homicidio
7.453756685048854,0.1051649265916538,homicidio
7.534775779451559,0.1043551533473981,homicidio
7.615794873854265,0.10389426761135223,homicidio
7.696813968256969,0.10363312864903046,homicidio
7.777833062659674,0.1028559206058924,homicidio
7.858852157062379,0.1014403792497926,homicidio
7.9398712514650835,0.09975138204772784,homicidio
8.02089034586779,0.09761220737216826,homicidio
8.101909440270493,0.09545473323091838,homicidio
8.182928534673199,0.09327386004753643,homicidio
8.263947629075904,0.09138338130491026,homicidio
8.344966723478608,0.08941148941046875,homicidio
8.425985817881314,0.08814172096590617,homicidio
8.50700491228402,0.08693694374418019,homicidio
8.588024006686723,0.08603155738733698,homicidio
8.669043101089429,0.0845343574433727,homicidio
8.750062195492134,0.08416104947216164,homicidio
8.831081289894838,0.08463887468593702,homicidio
8.912100384297544,0.08503021386398599,homicidio
8.993119478700248,0.08602662635369807,homicidio
9.074138573102953,0.08654094701135055,homicidio
9.155157667505659,0.0863222041458206,homicidio
9.236176761908363,0.08604476144107845,homicidio
9.317195856311068,0.0860288303171099,homicidio
9.398214950713772,0.08608769097447348,homicidio
9.479234045116478,0.08624146386663614,homicidio
9.560253139519183,0.08666636121633721,homicidio
9.641272233921887,0.08724639855776813,homicidio
9.722291328324593,0.08802360660090644,homicidio
9.803310422727298,0.08901469446300099,homicidio
9.884329517130002,0.08960788823460793,homicidio
9.965348611532708,0.09025228158217262,homicidio
10.046367705935413,0.09140361858871322,homicidio
10.127386800338117,0.09346072390168636,homicidio
10.208405894740823,0.094782860496903,homicidio
10.289424989143527,0.09509001228165721,homicidio
10.370444083546232,0.09533881379132997,homicidio
10.451463177948938,0.0947585982881999,homicidio
10.532482272351642,0.09397953092123286,homicidio
10.613501366754347,0.09295772490269208,homicidio
10.694520461157051,0.09196323162875546,homicidio
10.775539555559757,0.09125371177441978,homicidio
10.856558649962462,0.09052063304213909,homicidio
10.937577744365166,0.08935902762948317,homicidio
11.018596838767872,0.08771235378670367,homicidio
11.099615933170577,0.08609317991686823,homicidio
11.180635027573281,0.0840470192861945,homicidio
11.261654121975987,0.08249260319991814,homicidio
11.342673216378692,0.0812045239692975,homicidio
11.423692310781396,0.0801682465784467,homicidio
11.504711405184102,0.07876457155978416,homicidio
11.585730499586806,0.07694705214980409,homicidio
11.666749593989511,0.07465942840020141,homicidio
11.747768688392217,0.07287978017066248,homicidio
11.82878778279492,0.07118159956510381,homicidio
11.909806877197626,0.06970194513570421,homicidio
11.99082597160033,0.06837374901941598,homicidio
12.071845066003036,0.06782744284400688,homicidio
12.152864160405741,0.06756664849392253,homicidio
12.233883254808445,0.06685027738706889,homicidio
12.31490234921115,0.06568291138452949,homicidio
12.395921443613856,0.06517496148721423,homicidio
12.47694053801656,0.06515122176066089,homicidio
12.557959632419266,0.06467840766185981,homicidio
12.638978726821971,0.06438313030320786,homicidio
12.719997821224675,0.06331578244917607,homicidio
12.80101691562738,0.06257814121922892,homicidio
12.882036010030085,0.06193379689676647,homicidio
12.96305510443279,0.061848667492124546,homicidio
13.044074198835496,0.061788997553560314,homicidio
13.1250932932382,0.06234322975624932,homicidio
13.206112387640905,0.06314184734809566,homicidio
13.287131482043609,0.06367506117751605,homicidio
13.368150576446315,0.06419319987294145,homicidio
13.44916967084902,0.06504856640998428,homicidio
13.530188765251724,0.06483196292220704,homicidio
13.61120785965443,0.06468414682363684,homicidio
13.692226954057135,0.06457479117251258,homicidio
13.77324604845984,0.06508340242138348,homicidio
13.854265142862545,0.06559666290564016,homicidio
13.93528423726525,0.06590121504752268,homicidio
14.016303331667954,0.06660485054192247,homicidio
14.09732242607066,0.06753130282150883,homicidio
14.178341520473364,0.06904915120648052,homicidio
14.25936061487607,0.06976425875299107,homicidio
14.340379709278775,0.06969048634309066,homicidio
14.421398803681479,0.0688146146698433,homicidio
14.502417898084184,0.06746394259332335,homicidio
14.583436992486888,0.06606843649682825,homicidio
14.664456086889594,0.0638946847220802,homicidio
14.7454751812923,0.06204470451981359,homicidio
14.826494275695003,0.06058123459146563,homicidio
14.907513370097709,0.05940427143453783,homicidio
14.988532464500414,0.058735966166030086,homicidio
15.069551558903118,0.057899212760731386,homicidio
15.150570653305824,0.05712200471759318,homicidio
15.23158974770853,0.055905480581157796,homicidio
15.312608842111233,0.05425406772504577,homicidio
15.393627936513939,0.05195803782516294,homicidio
15.474647030916643,0.05009854578801795,homicidio
15.555666125319348,0.04858251328763849,homicidio
15.636685219722054,0.04652748688775384,homicidio
15.717704314124758,0.04489248160859996,homicidio
15.798723408527463,0.04379285462453507,homicidio
15.879742502930167,0.04309640641336296,homicidio
15.960761597332873,0.04283733706565022,homicidio
16.04178069173558,0.04258677655004596,homicidio
16.122799786138284,0.04303490889854139,homicidio
16.203818880540986,0.04354628564370851,homicidio
16.28483797494369,0.04372156933250953,homicidio
16.365857069346397,0.04295034761067052,homicidio
16.446876163749103,0.04191407021981959,homicidio
16.52789525815181,0.0410236258281212,homicidio
16.608914352554514,0.040354613643267624,homicidio
16.689933446957216,0.04000707966601833,homicidio
16.77095254135992,0.03986662366236988,homicidio
16.851971635762627,0.04031791191455705,homicidio
16.932990730165333,0.04018610639627787,homicidio
17.01400982456804,0.03902091162389514,homicidio
17.09502891897074,0.03805105182869874,homicidio
17.176048013373446,0.03675570509013507,homicidio
17.25706710777615,0.03546035835157141,homicidio
17.338086202178857,0.03416501161300776,homicidio
17.419105296581563,0.03286966487444408,homicidio
17.50012439098427,0.03161450592377028,homicidio
17.58114348538697,0.03014323153120846,homicidio
17.662162579789676,0.028361811482186593,homicidio
17.743181674192382,0.02654832604819745,homicidio
17.824200768595087,0.025190616528165184,homicidio
17.905219862997793,0.024371773790504862,homicidio
17.986238957400495,0.02359456574736669,homicidio
18.0672580518032,0.022699072644604044,homicidio
18.148277146205906,0.021403725906040387,homicidio
18.229296240608612,0.020108379167476723,homicidio
18.310315335011317,0.018965145515001152,homicidio
18.39133442941402,0.018154756820043187,homicidio
18.472353523816725,0.01788629259354754,homicidio
18.55337261821943,0.01788629259354754,homicidio
18.634391712622136,0.01811619276149255,homicidio
18.715410807024842,0.018375262109205277,homicidio
18.796429901427544,0.018934749399416185,homicidio
18.87744899583025,0.019711957442554384,homicidio
18.958468090232955,0.020489165485692577,homicidio
19.03948718463566,0.020934411086953507,homicidio
19.120506279038366,0.021540735302998826,homicidio
19.201525373441072,0.022317943346137025,homicidio
19.282544467843774,0.023095151389275204,homicidio
19.36356356224648,0.023535596782977043,homicidio
19.444582656649185,0.02379466613068978,homicidio
19.52560175105189,0.02406382467974232,homicidio
19.606620845454596,0.024581963375167784,homicidio
19.6876399398573,0.025100102070593218,homicidio
19.768659034260004,0.02541212125078737,homicidio
19.84967812866271,0.02541212125078737,homicidio
19.930697223065415,0.025312287762928744,homicidio
20.01171631746812,0.024535079719790548,homicidio
20.092735411870827,0.023757871676652352,homicidio
20.17375450627353,0.022980663633514187,homicidio
20.254773600676234,0.02179883301926932,homicidio
20.33579269507894,0.020127745717969978,homicidio
20.416811789481645,0.018573329631693586,homicidio
20.49783088388435,0.01738089723709973,homicidio
20.578849978287053,0.016603689193961563,homicidio
20.65986907268976,0.015826481150823375,homicidio
20.740888167092464,0.01504927310768517,homicidio
20.82190726149517,0.014391393060792717,homicidio
20.902926355897876,0.013873254365367241,homicidio
20.983945450300578,0.013355115669941811,homicidio
21.064964544703283,0.012836976974516337,homicidio
21.14598363910599,0.012318838279090872,homicidio
21.227002733508694,0.012014276548786578,homicidio
21.3080218279114,0.012014276548786567,homicidio
21.389040922314102,0.01204813280138921,homicidio
21.470060016716808,0.012534856595582395,homicidio
21.551079111119513,0.013052995291007854,homicidio
21.63209820552222,0.01357113398643333,homicidio
21.713117299924924,0.014193477310467282,homicidio
21.79413639432763,0.015043065092883478,homicidio
21.875155488730332,0.015561203788308914,homicidio
21.956174583133038,0.015953889371574506,homicidio
22.037193677535743,0.015435750676149046,homicidio
22.11821277193845,0.01491761198072358,homicidio
22.199231866341155,0.014399473285298106,homicidio
22.280250960743857,0.013881334589872672,homicidio
22.361270055146562,0.013363195894447196,homicidio
22.442289149549268,0.01284505719902173,homicidio
22.523308243951973,0.012326918503596266,homicidio
22.60432733835468,0.011808779808170801,homicidio
22.685346432757385,0.01106960669773432,homicidio
22.766365527160087,0.010033329306883429,homicidio
22.847384621562792,0.008997051916032499,homicidio
22.928403715965498,0.007960774525181563,homicidio
23.009422810368203,0.00692449713433063,homicidio
23.09044190477091,0.005888219743479699,homicidio
23.17146099917361,0.004851942352628813,homicidio
23.252480093576317,0.003859956437522815,homicidio
23.333499187979022,0.0030827483943846154,homicidio
23.414518282381728,0.0023055403512464144,homicidio
23.495537376784434,0.0020110909026687693,homicidio
23.576556471187136,0.0017520215549560478,homicidio
23.65757556558984,0.001492952207243314,homicidio
23.738594659992547,0.0012338828595305808,homicidio
23.819613754395252,0.0009748135118178481,homicidio
23.900632848797958,0.0007157441641051154,homicidio
23.98165194320066,0.0004566748163923933,homicidio
24.062671037603366,0.00019760546867966022,homicidio
24.14369013200607,0.0,homicidio
24.224709226408777,0.0,homicidio
24.305728320811482,0.0,homicidio
24.386747415214188,0.0,homicidio
24.46776650961689,0.0,homicidio
24.548785604019596,0.0,homicidio
24.6298046984223,0.0,homicidio
24.710823792825007,0.0,homicidio
24.791842887227713,0.0,homicidio
24.872861981630415,0.0,homicidio
24.95388107603312,0.0,homicidio
25.034900170435826,0.0,homicidio
25.11591926483853,0.0,homicidio
25.196938359241237,0.0,homicidio
25.277957453643943,0.0,homicidio
25.358976548046645,0.0,homicidio
25.43999564244935,0.0,homicidio
25.521014736852056,0.0,homicidio
25.60203383125476,0.0,homicidio
25.683052925657467,0.0,homicidio
25.76407202006017,0.0,homicidio
25.845091114462875,0.0,homicidio
25.92611020886558,0.0,homicidio
26.007129303268286,0.0,homicidio
26.08814839767099,0.0,homicidio
26.169167492073694,0.0,homicidio
26.2501865864764,0.0,homicidio
26.331205680879105,0.0,homicidio
26.41222477528181,0.0,homicidio
26.493243869684516,0.0,homicidio
26.574262964087218,0.0,homicidio
26.655282058489924,0.0,homicidio
26.73630115289263,0.0,homicidio
26.817320247295335,0.0,homicidio
26.89833934169804,0.0,homicidio
26.979358436100746,0.0,homicidio
27.060377530503448,0.0,homicidio
27.141396624906154,0.0,homicidio
27.22241571930886,0.0,homicidio
27.303434813711565,0.0,homicidio
27.38445390811427,0.0,homicidio
27.465473002516973,0.0,homicidio
27.54649209691968,0.0,homicidio
27.627511191322384,0.0,homicidio
27.70853028572509,0.0,homicidio
27.789549380127795,0.0,homicidio
27.8705684745305,0.0,homicidio
27.951587568933203,0.0,homicidio
28.03260666333591,0.0,homicidio
28.113625757738614,0.0,homicidio
28.19464485214132,0.0,homicidio
28.27566394654402,0.0,homicidio
0.0,0.04602171319077689,robo
0.08101909440270494,0.07455207489713955,robo
0.16203818880540988,0.10128810131769249,robo
0.24305728320811482,0.10602923202808366,robo
0.32407637761081975,0.10378161951155727,robo
0.4050954720135247,0.09175423985729972,robo
0.48611456641622963,0.08176696292843899,robo
0.5671336608189346,0.07975924048944968,robo
0.6481527552216395,0.08416164547569244,robo
0.7291718496243444,0.09530626673364691,robo
0.8101909440270494,0.09409348096692675,robo
0.8912100384297543,0.08879668409015021,robo
0.9722291328324593,0.08231741109741848,robo
1.0532482272351642,0.08373152797535868,robo
1.1342673216378691,0.08815231702864758,robo
1.215286416040574,0.08786036543973276,robo
1.296305510443279,0.08328873290399673,robo
1.377324604845984,0.07937266881849403,robo
1.458343699248689,0.08258088055773599,robo
1.5393627936513938,0.09018495467130676,robo
1.6203818880540988,0.10081516473795096,robo
1.7014009824568037,0.10112024763960281,robo
1.7824200768595087,0.09644651396105436,robo
1.8634391712622136,0.07779887536975116,robo
1.9444582656649185,0.06465323336006434,robo
2.0254773600676232,0.05134135293578888,robo
2.1064964544703284,0.04649729499135351,robo
2.1875155488730336,0.04084975011450826,robo
2.2685346432757383,0.039503007878907585,robo
2.349553737678443,0.04139088144604958,robo
2.430572832081148,0.043962770888342446,robo
2.5115919264838533,0.04306149299909898,robo
2.592611020886558,0.04109242199287279,robo
2.6736301152892628,0.03806684300941451,robo
2.754649209691968,0.037412392854997326,robo
2.835668304094673,0.0337716735572411,robo
2.916687398497378,0.030599116773705224,robo
2.9977064929000825,0.029178999133758293,robo
3.0787255873027877,0.03160677763332864,robo
3.159744681705493,0.038366814071108556,robo
3.2407637761081975,0.043014454593845855,robo
3.3217828705109023,0.044184844437485105,robo
3.4028019649136074,0.03845066400331653,robo
3.4838210593163126,0.03517552969922042,robo
3.5648401537190173,0.03414972816848093,robo
3.645859248121722,0.03778002255109956,robo
3.726878342524427,0.03735308868050728,robo
3.8078974369271323,0.03642617146044236,robo
3.888916531329837,0.03448433830513713,robo
3.9699356257325418,0.03456899661200164,robo
4.0509547201352465,0.036672403004385325,robo
4.131973814537952,0.03883312058865023,robo
4.212992908940657,0.04007583467995629,robo
4.2940120033433615,0.037615455821289674,robo
4.375031097746067,0.03538309754068295,robo
4.456050192148772,0.034441855713344,robo
4.537069286551477,0.036058160759220616,robo
4.618088380954181,0.03915492399713575,robo
4.699107475356886,0.04245679980252531,robo
4.780126569759592,0.046413904961170364,robo
4.861145664162296,0.046485427991784775,robo
4.942164758565001,0.04569899662338137,robo
5.023183852967707,0.043833806369209936,robo
5.104202947370411,0.04556600927173114,robo
5.185222041773116,0.04760880904218351,robo
5.266241136175821,0.04892884535466692,robo
5.3472602305785255,0.04580825502495191,robo
5.428279324981231,0.04318291085721137,robo
5.509298419383936,0.04251369439815576,robo
5.5903175137866405,0.04649764479098853,robo
5.671336608189346,0.04916268327200669,robo
5.752355702592051,0.049886716630193034,robo
5.833374796994756,0.04882577622318835,robo
5.91439389139746,0.051310312270374796,robo
5.995412985800165,0.052703072996106,robo
6.076432080202871,0.054634962217111255,robo
6.157451174605575,0.051871833963706517,robo
6.23847026900828,0.05201124250455563,robo
6.319489363410986,0.05196593292889295,robo
6.40050845781369,0.05523839902736528,robo
6.481527552216395,0.05669204307174433,robo
6.5625466466191,0.05758071722689744,robo
6.6435657410218045,0.055480169989474,robo
6.72458483542451,0.054238534583186705,robo
6.805603929827215,0.05542632863777821,robo
6.88662302422992,0.05918972489801846,robo
6.967642118632625,0.06326533760748058,robo
7.04866121303533,0.06624599033717579,robo
7.129680307438035,0.06810635787286683,robo
7.210699401840739,0.06814474764214236,robo
7.291718496243444,0.06570399123599524,robo
7.37273759064615,0.06323705094792603,robo
7.453756685048854,0.06201242684408418,robo
7.534775779451559,0.06408608662561938,robo
7.615794873854265,0.06558887153176086,robo
7.696813968256969,0.06716445188882521,robo
7.777833062659674,0.06642634436354777,robo
7.858852157062379,0.06411070421649413,robo
7.9398712514650835,0.06161987261572306,robo
8.02089034586779,0.060182059211673224,robo
8.101909440270493,0.061485229576647475,robo
8.182928534673199,0.06189594761406863,robo
8.263947629075904,0.06030743017063273,robo
8.344966723478608,0.05718770704899116,robo
8.425985817881314,0.05575752269486776,robo
8.50700491228402,0.054595137109682945,robo
8.588024006686723,0.05212540885719093,robo
8.669043101089429,0.04749786088871938,robo
8.750062195492134,0.04384679827328478,robo
8.831081289894838,0.04316984998133947,robo
8.912100384297544,0.0432474410107619,robo
8.993119478700248,0.04426431780581284,robo
9.074138573102953,0.044117327559648485,robo
9.155157667505659,0.04735863239158486,robo
9.236176761908363,0.05116694493662949,robo
9.317195856311068,0.05652123418044373,robo
9.398214950713772,0.058754091608942065,robo
9.479234045116478,0.059511244720544074,robo
9.560253139519183,0.05924182398535527,robo
9.641272233921887,0.060708511217462464,robo
9.722291328324593,0.06118155758866359,robo
9.803310422727298,0.05968906250544817,robo
9.884329517130002,0.05486150629159172,robo
9.965348611532708,0.051502748389,robo
10.046367705935413,0.048772680909403836,robo
10.127386800338117,0.047902951429454686,robo
10.208405894740823,0.04832747624789188,robo
10.289424989143527,0.0515570779152455,robo
10.370444083546232,0.05399013357483953,robo
10.451463177948938,0.055519670935808285,robo
10.532482272351642,0.054319569374947994,robo
10.613501366754347,0.054778404276609946,robo
10.694520461157051,0.05374181774640867,robo
10.775539555559757,0.05221104567161464,robo
10.856558649962462,0.05019844217643277,robo
10.937577744365166,0.048842989445552244,robo
11.018596838767872,0.049112942741179014,robo
11.099615933170577,0.04946238143177416,robo
11.180635027573281,0.051183897869895044,robo
11.261654121975987,0.0553887980691419,robo
11.342673216378692,0.05792401388656088,robo
11.423692310781396,0.059792616392722875,robo
11.504711405184102,0.056223794523327666,robo
11.585730499586806,0.054228509412951355,robo
11.666749593989511,0.05517879732014162,robo
11.747768688392217,0.05687503433559825,robo
11.82878778279492,0.05790244100421684,robo
11.909806877197626,0.05257611369952431,robo
11.99082597160033,0.04890194596316237,robo
12.071845066003036,0.04662249919637046,robo
12.152864160405741,0.045378936058912904,robo
12.233883254808445,0.04480005445163921,robo
12.31490234921115,0.044315642577437114,robo
12.395921443613856,0.04754980015411653,robo
12.47694053801656,0.05007670109859464,robo
12.557959632419266,0.051088584989697025,robo
12.638978726821971,0.04978871867263749,robo
12.719997821224675,0.04941464035389517,robo
12.80101691562738,0.05122812447065075,robo
12.882036010030085,0.05553630751088718,robo
12.96305510443279,0.05752344187438123,robo
13.044074198835496,0.05881502954992518,robo
13.1250932932382,0.05747877189538902,robo
13.206112387640905,0.061840645051470175,robo
13.287131482043609,0.0660120260289602,robo
13.368150576446315,0.0702951950110819,robo
13.44916967084902,0.06784399789813544,robo
13.530188765251724,0.06312776120052738,robo
13.61120785965443,0.057056719315766675,robo
13.692226954057135,0.05284859127324889,robo
13.77324604845984,0.049962719658168335,robo
13.854265142862545,0.050173376401476955,robo
13.93528423726525,0.05131810789937963,robo
14.016303331667954,0.052270505734912716,robo
14.09732242607066,0.05236070079895248,robo
14.178341520473364,0.05139499285028114,robo
14.25936061487607,0.050159461267120946,robo
14.340379709278775,0.04723640507370633,robo
14.421398803681479,0.046484371704355515,robo
14.502417898084184,0.047896357107664544,robo
14.583436992486888,0.05131720849955042,robo
14.664456086889594,0.05222866579602424,robo
14.7454751812923,0.051665263017622885,robo
14.826494275695003,0.05057127226487822,robo
14.907513370097709,0.05035030493985643,robo
14.988532464500414,0.04929294098258228,robo
15.069551558903118,0.04738765953872398,robo
15.150570653305824,0.04607627455091713,robo
15.23158974770853,0.046512296476418684,robo
15.312608842111233,0.05121975708687289,robo
15.393627936513939,0.053924560407685,robo
15.474647030916643,0.05720362284661129,robo
15.555666125319348,0.05317116451723686,robo
15.636685219722054,0.05081773482541625,robo
15.717704314124758,0.044477034380733846,robo
15.798723408527463,0.03898656902943598,robo
15.879742502930167,0.032570074346580206,robo
15.960761597332873,0.03123418425870693,robo
16.04178069173558,0.03509100748968719,robo
16.122799786138284,0.04020572519746253,robo
16.203818880540986,0.04204503612027599,robo
16.28483797494369,0.03581279194608131,robo
16.365857069346397,0.029732281700599317,robo
16.446876163749103,0.02347777189166288,robo
16.52789525815181,0.022326753804149658,robo
16.608914352554514,0.020587672540315755,robo
16.689933446957216,0.019635110926792574,robo
16.77095254135992,0.01935026724286184,robo
16.851971635762627,0.022204049588693632,robo
16.932990730165333,0.02557630852988609,robo
17.01400982456804,0.028053439774652023,robo
17.09502891897074,0.024155393562332726,robo
17.176048013373446,0.020022918036216142,robo
17.25706710777615,0.015778546453423407,robo
17.338086202178857,0.015233443128285996,robo
17.419105296581563,0.01491287132707292,robo
17.50012439098427,0.015342594476326316,robo
17.58114348538697,0.015418666725822575,robo
17.662162579789676,0.016635916966573017,robo
17.743181674192382,0.018569460566775945,robo
17.824200768595087,0.021048744737891444,robo
17.905219862997793,0.023181712430231326,robo
17.986238957400495,0.023974947472181055,robo
18.0672580518032,0.023961342133954,robo
18.148277146205906,0.022087173507315646,robo
18.229296240608612,0.019384867554229693,robo
18.310315335011317,0.016938854540565672,robo
18.39133442941402,0.015305480797679598,robo
18.472353523816725,0.014364208420530858,robo
18.55337261821943,0.01370340350157521,robo
18.634391712622136,0.012603044034915445,robo
18.715410807024842,0.012119276976316897,robo
18.796429901427544,0.010862530350790295,robo
18.87744899583025,0.009688738910750835,robo
18.958468090232955,0.008024614890047728,robo
19.03948718463566,0.0072890527433357435,robo
19.120506279038366,0.007833321287071981,robo
19.201525373441072,0.008821065557513422,robo
19.282544467843774,0.010233743997929796,robo
19.36356356224648,0.010970789872777907,robo
19.444582656649185,0.012187724326980212,robo
19.52560175105189,0.012536658452303529,robo
19.606620845454596,0.012947058182898083,robo
19.6876399398573,0.012635006382635093,robo
19.768659034260004,0.012461043708902147,robo
19.84967812866271,0.01213854810692405,robo
19.930697223065415,0.012355873735580822,robo
20.01171631746812,0.012533265255908423,robo
20.092735411870827,0.012432208710910945,robo
20.17375450627353,0.012466919348261983,robo
20.254773600676234,0.01192797080935822,robo
20.33579269507894,0.01173277699003711,robo
20.416811789481645,0.009732421451148894,robo
20.49783088388435,0.008695870806152714,robo
20.578849978287053,0.008176831284493178,robo
20.65986907268976,0.012152385622901654,robo
20.740888167092464,0.01554472445703331,robo
20.82190726149517,0.018711588620541033,robo
20.902926355897876,0.01739493527932519,robo
20.983945450300578,0.016559402417494394,robo
21.064964544703283,0.01516924150415785,robo
21.14598363910599,0.013700085161259562,robo
21.227002733508694,0.011081751419876442,robo
21.3080218279114,0.008453238581181287,robo
21.389040922314102,0.007441968680200218,robo
21.470060016716808,0.007151351952049646,robo
21.551079111119513,0.007204656732335919,robo
21.63209820552222,0.006535514637748444,robo
21.713117299924924,0.006531063266815588,robo
21.79413639432763,0.0068484353203370875,robo
21.875155488730332,0.0075030709060663866,robo
21.956174583133038,0.007505681672483255,robo
22.037193677535743,0.007543321610004112,robo
22.11821277193845,0.007975107719756014,robo
22.199231866341155,0.008874246269568028,robo
22.280250960743857,0.008666103141140214,robo
22.361270055146562,0.008812805901682196,robo
22.442289149549268,0.008482557512045652,robo
22.523308243951973,0.009515846676265725,robo
22.60432733835468,0.009300689643080342,robo
22.685346432757385,0.008596978665863196,robo
22.766365527160087,0.007050410961979902,robo
22.847384621562792,0.006442620985734966,robo
22.928403715965498,0.006459150821133397,robo
23.009422810368203,0.006512435700729725,robo
23.09044190477091,0.005287853031459772,robo
23.17146099917361,0.0040020190401327,robo
23.252480093576317,0.0029592236787102863,robo
23.333499187979022,0.003358638945336658,robo
23.414518282381728,0.003892774279888027,robo
23.495537376784434,0.0040454963997119345,robo
23.576556471187136,0.003464621373868281,robo
23.65757556558984,0.0024855006826838113,robo
23.738594659992547,0.002077286701740872,robo
23.819613754395252,0.002002931395056797,robo
23.900632848797958,0.003460033811201937,robo
23.98165194320066,0.004791469974484299,robo
24.062671037603366,0.005751974495335644,robo
24.14369013200607,0.004651751257858693,robo
24.224709226408777,0.0030994951675582584,robo
24.305728320811482,0.0019486879909531188,robo
24.386747415214188,0.0018097108989021424,robo
24.46776650961689,0.001888938048995861,robo
24.548785604019596,0.0019603511156315928,robo
24.6298046984223,0.002037127772561121,robo
24.710823792825007,0.0024489203886309107,robo
24.791842887227713,0.0038636505263878722,robo
24.872861981630415,0.005738039616149511,robo
24.95388107603312,0.007352738428348844,robo
25.034900170435826,0.007544677939521667,robo
25.11591926483853,0.009742398451575193,robo
25.196938359241237,0.011681536717162174,robo
25.277957453643943,0.014801162307070912,robo
25.358976548046645,0.012292809663806782,robo
25.43999564244935,0.010264947763752854,robo
25.521014736852056,0.007221977567957977,robo
25.60203383125476,0.005829966500783257,robo
25.683052925657467,0.004081319851259852,robo
25.76407202006017,0.002373406160522768,robo
25.845091114462875,0.0016784800292955848,robo
25.92611020886558,0.0013583520234637676,robo
26.007129303268286,0.0012053093724332129,robo
26.08814839767099,0.0013432556829029762,robo
26.169167492073694,0.0014025750532002483,robo
26.2501865864764,0.001651111305448112,robo
26.331205680879105,0.0015851762507936922,robo
